221, 1256
2808, 7397
6607, 14668
12334, 1272
4616, 1563
919, 14797
1295, 886
1702, 1291
969, 7232
778, 1026
1143, 958
639, 21213
323, 2891
1140, 1758
1196, 958
488, 1354
433, 1886
71, 14522
88, 2211
236, 2519
104, 110
55, 43
119, 8328
358, 112
20, 88
31, 52
25, 1740
479, 1611
33, 2528
32, 409
205, 1698
515, 919
118, 2816
398, 1841
882, 1416
14, 6279
89, 1306
295, 1365
31, 3937
104, 90
74, 1747
987, 947
761, 2290
6, 1865
204, 3794
167, 4528
211, 130
147, 14931
652, 1295
9, 7986
393, 1617
64, 14714
487, 13130
669, 341
890, 3370
27, 8280
100, 2568
155, 2382
56, 15032
447, 799
150, 1375
8, 1020
161, 1767
54, 1735
219, 12848
281, 120
132, 670
50, 4346
146, 3995
215, 6118
115, 1401
476, 821
142, 3417
498, 2074
354, 2382
91, 1974
78, 975
306, 14689
182, 954
150, 204
310, 10420
180, 4924
117, 2276
457, 1000
312, 2841
185, 7417
212, 1081
159, 1693
35, 3098
295, 2950
45, 1021
27, 1347
177, 2868
45, 1899
680, 14739
257, 1539
61, 1770
19, 894
133, 6452
50, 2168
127, 3665
246, 5248
40, 3631
367, 3639
77, 911
61, 224
75, 4227
168, 3752
65, 11485
268, 7298
102, 1022
346, 2251
56, 1729
92, 13367
116, 173
12, 2125
760, 2197
165, 1240
376, 917
152, 1265
314, 3934
19, 3953
139, 1954
145, 4401
29, 3950
197, 4344
32, 15075
230, 1101
150, 2222
36, 1096
291, 1859
480, 1703
50, 2625
974, 1306
13, 3889
1224, 408
411, 1252
66, 3950
1687, 3360
534, 15227
565, 971
76, 1138
323, 1486
28, 1146
224, 1924
248, 14703
299, 303
149, 2536
449, 1863
260, 1807
8, 4256
896, 1100
221, 938
12, 1132
756, 924
126, 2191
7, 525
335, 5866
203, 986
140, 1775
1, 3603
7, 1413
2, 1711
37, 550
62, 9909
306, 1334
90, 563
43, 862
60, 3153
88, 10359
394, 3285
79, 530
72, 4164
477, 1311
171, 24166
474, 7577
54, 738
2, 4215
78, 3595
70, 978
307, 3035
370, 1374
150, 2168
132, 1937
74, 890
0, 890
43, 1127
5, 1295
134, 5750
338, 2773
1020, 1000
11, 1429
90, 1346
159, 1094
155, 2336
47, 977
24, 165
193, 570
142, 959
158, 1256
136, 915
219, 3779
122, 4034
40, 3494
67, 2813
275, 1550
94, 3650
45, 1842
80, 2170
56, 1425
28, 21439
77, 7946
273, 1280
81, 4363
16, 4442
1027, 1974
737, 6592
2122, 1519
181, 4105
76, 7908
432, 1547
206, 984
338, 1318
29, 1749
780, 923
342, 3054
695, 2164
248, 1502
155, 1584
1596, 1359
1130, 1665
687, 2704
1236, 203
206, 27
38, 1536
14541, 1797
5436, 16360
1693, 1740
546, 4394
797, 4880
804, 943
118, 1264
1454, 1181
795, 1935
51, 1956
576, 1277
715, 1190
392, 2174
484, 11448
159, 9898
22, 16231
74, 15255
66, 188
36, 5775
148, 14981
390, 914
373, 8062
561, 59
325, 1855
86, 1713
166, 204
200, 1130
205, 2796
612, 14790
231, 466
15, 3745
127, 1351
13, 6079
332, 1296
26, 4184
76, 2218
296, 3773
285, 1658
25, 4364
422, 1847
601, 1353
73, 219
116, 3972
304, 1947
375, 226
50, 1347
40, 4183
184, 2214
348, 4998
127, 1376
195, 1031
50, 4178
310, 3868
170, 1334
