469, 500
740, 500
538, 500
24365, 500
667, 500
1121, 500
310, 500
304, 500
1788, 500
38, 500
590, 500
602, 500
68, 500
224, 500
1205, 500
1108, 500
253, 500
218, 500
801, 500
34, 500
557, 500
284, 500
10, 500
1330, 500
328, 500
256, 500
68, 500
237, 500
286, 500
380, 500
51, 500
154, 500
61, 500
149, 500
6, 500
37, 500
719, 500
37, 500
519, 500
1697, 500
43, 500
206, 500
37, 500
487, 500
552, 500
470, 500
12, 500
250, 500
211, 500
247, 500
354, 500
186, 500
236, 500
43, 500
379, 500
21, 500
457, 500
900, 500
68, 500
215, 500
44, 500
136, 500
195, 500
242, 500
244, 500
61, 500
221, 500
259, 500
341, 500
28, 500
1432, 500
506, 500
338, 500
309, 500
72, 500
303, 500
151, 500
70, 500
604, 500
235, 500
515, 500
280, 500
914, 500
337, 500
212, 500
254, 500
213, 500
1690, 500
502, 500
751, 500
74, 500
12, 500
390, 500
580, 500
343, 500
238, 500
212, 500
68, 500
741, 500
1277, 500
121, 500
166, 500
113, 500
510, 500
1534, 500
168, 500
1366, 500
145, 500
235, 500
344, 500
219, 500
334, 500
124, 500
544, 500
46, 500
198, 500
1120, 500
449, 500
495, 500
1099, 500
225, 500
662, 500
1106, 500
167, 500
124, 500
166, 500
89, 500
836, 500
14, 500
312, 500
627, 500
2, 500
258, 500
582, 500
237, 500
24, 500
91, 500
367, 500
87, 500
62, 500
579, 500
2037, 500
854, 500
115, 500
2199, 500
725, 500
720, 500
4382, 500
3873, 500
313, 500
6917, 500
9130, 500
369, 500
1613, 500
364, 500
54, 500
951, 500
17, 500
63, 500
842, 500
6, 500
371, 500
127, 500
235, 500
756, 500
164, 500
15, 500
135, 500
499, 500
1092, 500
1691, 500
137, 500
744, 500
146, 500
1, 500
241, 500
202, 500
76, 500
232, 500
133, 500
93, 500
255, 500
53, 500
65, 500
103, 500
52, 500
13, 500
82, 500
33, 500
471, 500
98, 500
819, 500
147, 500
308, 500
151, 500
194, 500
105, 500
52, 500
257, 500
109, 500
125, 500
135, 500
229, 500
350, 500
544, 500
18, 500
220, 500
199, 500
94, 500
146, 500
129, 500
16, 500
763, 500
127, 500
626, 500
67, 500
295, 500
113, 500
131, 500
2136, 500
211, 500
141, 500
164, 500
740, 500
224, 500
412, 500
41, 500
102, 500
277, 500
82, 500
191, 500
109, 500
853, 500
552, 500
56, 500
944, 500
14, 500
343, 500
208, 500
70, 500
228, 500
268, 500
140, 500
110, 500
277, 500
6, 500
136, 500
533, 500
63, 500
82, 500
91, 500
25, 500
359, 500
560, 500
743, 500
37, 500
79, 500
280, 500
615, 500
1014, 500
36, 500
302, 500
620, 500
182, 500
182, 500
445, 500
76, 500
521, 500
192, 500
345, 500
265, 500
469, 500
356, 500
65, 500
862, 500
901, 500
41, 500
1494, 500
664, 500
75, 500
421, 500
1792, 500
22, 500
293, 500
394, 500
2509, 500
209, 500
1668, 500
917, 500
248, 500
1401, 500
135, 500
247, 500
541, 500
1211, 500
85, 500
1058, 500
442, 500
1479, 500
225, 500
641, 500
2855, 500
731, 500
1217, 500
362, 500
1527, 500
6933, 500
1662, 500
6203, 500
14213, 500
926, 500
236, 500
380, 500
410, 500
91, 500
37, 500
1352, 500
464, 500
458, 500
14, 500
676, 500
318, 500
51, 500
448, 500
37, 500
457, 500
426, 500
260, 500
378, 500
454, 500
665, 500
379, 500
218, 500
46, 500
134, 500
183, 500
271, 500
410, 500
235, 500
692, 500
72, 500
127, 500
2346, 500
132, 500
248, 500
1025, 500
87, 500
727, 500
352, 500
861, 500
113, 500
962, 500
288, 500
280, 500
131, 500
315, 500
429, 500
175, 500
1696, 500
203, 500
662, 500
393, 500
113, 500
1384, 500
916, 500
771, 500
467, 500
11, 500
188, 500
1227, 500
1317, 500
103, 500
1234, 500
819, 500
100, 500
1538, 500
1235, 500
377, 500
174, 500
212, 500
425, 500
800, 500
1031, 500
1314, 500
346, 500
366, 500
334, 500
5396, 500
68, 500
342, 500
635, 500
55, 500
48, 500
57, 500
639, 500
125, 500
1281, 500
1633, 500
5874, 500
968, 500
799, 500
9719, 500
273, 500
14897, 500
4805, 500
620, 500
2957, 500
3641, 500
184, 500
469, 500
241, 500
553, 500
2461, 500
610, 500
272, 500
286, 500
438, 500
363, 500
66, 500
202, 500
824, 500
4378, 500
1043, 500
219, 500
2270, 500
1334, 500
939, 500
56, 500
948, 500
277, 500
258, 500
1649, 500
1290, 500
1037, 500
2967, 500
1383, 500
97, 500
1206, 500
1293, 500
418, 500
602, 500
828, 500
1760, 500
713, 500
432, 500
1330, 500
403, 500
3122, 500
72, 500
2512, 500
253, 500
1159, 500
1956, 500
1319, 500
17300, 500
269, 500
11940, 500
2205, 500
1735, 500
2263, 500
3162, 500
34, 500
17, 500
1195, 500
767, 500
555, 500
955, 500
962, 500
460, 500
3157, 500
680, 500
1513, 500
65, 500
234, 500
214, 500
61, 500
6, 500
235, 500
185, 500
446, 500
1227, 500
3451, 500
2703, 500
46, 500
299, 500
1289, 500
9, 500
512, 500
951, 500
140, 500
152, 500
927, 500
81, 500
640, 500
973, 500
412, 500
218, 500
212, 500
1434, 500
799, 500
451, 500
1856, 500
1076, 500
590, 500
93, 500
1005, 500
2990, 500
174, 500
637, 500
896, 500
722, 500
2241, 500
321, 500
473, 500
1652, 500
221, 500
314, 500
267, 500
1113, 500
51, 500
85, 500
543, 500
1581, 500
5737, 500
3263, 500
21293, 500
827, 500
872, 500
260, 500
199, 500
2748, 500
1630, 500
305, 500
151, 500
243, 500
573, 500
211, 500
2188, 500
758, 500
1252, 500
197, 500
1752, 500
582, 500
963, 500
1228, 500
59, 500
146, 500
597, 500
26, 500
62, 500
478, 500
867, 500
311, 500
1360, 500
162, 500
808, 500
218, 500
1034, 500
1902, 500
921, 500
782, 500
2907, 500
950, 500
8, 500
1309, 500
99, 500
137, 500
1054, 500
668, 500
951, 500
343, 500
1556, 500
15, 500
1178, 500
88, 500
192, 500
880, 500
1166, 500
1172, 500
2734, 500
462, 500
320, 500
457, 500
291, 500
257, 500
239, 500
1887, 500
425, 500
611, 500
272, 500
2559, 500
2556, 500
495, 500
1786, 500
642, 500
350, 500
2993, 500
3849, 500
1087, 500
905, 500
21044, 500
1049, 500
298, 500
850, 500
230, 500
93, 500
72, 500
1307, 500
91, 500
953, 500
456, 500
258, 500
187, 500
138, 500
129, 500
70, 500
160, 500
621, 500
65, 500
170, 500
26, 500
341, 500
148, 500
205, 500
0, 500
250, 500
52, 500
214, 500
48, 500
350, 500
333, 500
695, 500
542, 500
541, 500
28, 500
1, 500
896, 500
619, 500
2344, 500
706, 500
176, 500
84, 500
84, 500
441, 500
88, 500
1071, 500
874, 500
607, 500
518, 500
776, 500
307, 500
1777, 500
102, 500
1015, 500
44, 500
8, 500
25, 500
672, 500
574, 500
64, 500
545, 500
228, 500
81, 500
152, 500
333, 500
1556, 500
481, 500
140, 500
349, 500
332, 500
41, 500
606, 500
115, 500
302, 500
288, 500
7, 500
156, 500
1219, 500
139, 500
319, 500
115, 500
386, 500
486, 500
1982, 500
607, 500
82, 500
323, 500
968, 500
324, 500
71, 500
7, 500
287, 500
343, 500
528, 500
26, 500
31, 500
348, 500
1279, 500
750, 500
450, 500
58, 500
660, 500
250, 500
946, 500
453, 500
372, 500
608, 500
212, 500
441, 500
243, 500
363, 500
610, 500
1152, 500
1740, 500
708, 500
336, 500
147, 500
2038, 500
631, 500
598, 500
507, 500
1829, 500
3220, 500
1494, 500
2331, 500
2772, 500
13827, 500
3916, 500
84, 500
515, 500
542, 500
28, 500
903, 500
1778, 500
992, 500
194, 500
360, 500
1050, 500
735, 500
218, 500
74, 500
407, 500
529, 500
1, 500
289, 500
151, 500
45, 500
14, 500
2, 500
58, 500
50, 500
34, 500
5, 500
38, 500
49, 500
2, 500
9, 500
70, 500
81, 500
1, 500
1, 500
1, 500
0, 500
1, 500
1, 500
0, 500
1, 500
0, 500
2, 500
0, 500
1, 500
0, 500
1, 500
1, 500
0, 500
6, 500
5, 500
7, 500
16, 500
89, 500
15, 500
64, 500
27, 500
46, 500
39, 500
1, 500
95, 500
263, 500
289, 500
332, 500
57, 500
42, 500
48, 500
87, 500
62, 500
156, 500
81, 500
239, 500
178, 500
437, 500
33, 500
14, 500
421, 500
107, 500
877, 500
424, 500
614, 500
1127, 500
274, 500
4, 500
1, 500
1, 500
1, 500
0, 500
1, 500
0, 500
23, 500
27, 500
155, 500
48, 500
172, 500
16, 500
113, 500
468, 500
540, 500
239, 500
343, 500
145, 500
31, 500
488, 500
55, 500
23, 500
460, 500
187, 500
13, 500
5, 500
504, 500
443, 500
1140, 500
40, 500
387, 500
376, 500
194, 500
115, 500
281, 500
29, 500
96, 500
121, 500
67, 500
750, 500
197, 500
4, 500
7, 500
479, 500
214, 500
52, 500
284, 500
161, 500
641, 500
326, 500
297, 500
409, 500
133, 500
172, 500
363, 500
87, 500
66, 500
43, 500
8, 500
10, 500
2, 500
64, 500
48, 500
52, 500
215, 500
669, 500
89, 500
518, 500
29, 500
151, 500
306, 500
166, 500
0, 500
